date,year,month,NDVI,MSAVI,MNDWI,BSI,S2_WATER_AREA_KM2,TEMP_C,PRECIP_MM,WIND_MS,SOIL_MOISTURE,JRC_WATER_AREA_KM2,S2_SCENE_COUNT,S2_VALID_PIXEL_COUNT,ERA5_IMAGE_COUNT,JRC_IMAGE_COUNT
2021-02,2021,2,0.09327977411986851,0.06599884039337328,-0.2458244461633046,0.12212570735184218,9777.222462371987,-1.8358714462184424,15.002949339581079,1.0042771284051313,0.1430462402205889,694.8212844767246,420,19901213,1,1
2021-03,2021,3,0.0838446216841419,0.059907522746617876,-0.20628542718235945,0.10637372529929855,19362.548092801913,1.5351029438540125,22.887022106229438,0.8478551084356132,0.16766108435979887,8992.213989150081,449,23652167,1,1
2021-04,2021,4,0.08491095257628249,0.06626217663146249,-0.22815789701105982,0.12125433910015179,13643.378977623051,14.939933409952484,7.822246854147812,2.3424365859207,0.09088104870609753,9549.050590284542,456,25015916,1,1
2021-05,2021,5,0.0836665425002712,0.06744651718835529,-0.2262024662780257,0.11749315628091966,14121.537219783693,24.79875235212098,4.0552103812961215,2.694930527455961,0.06471413404050175,9028.991813327842,485,26468568,1,1
2021-06,2021,6,0.08113675933975677,0.06615855109477912,-0.22159441221124568,0.11657955374262988,14610.65032836179,29.014233944448836,2.8765667121797205,2.1276451314643063,0.062314966344260835,8992.391851663346,450,27436700,1,1
2021-07,2021,7,0.07861754316048185,0.06407471118966471,-0.22543186201426146,0.11831136895073116,13449.229826177696,30.515384368670897,3.5039583879087317,1.671709886296145,0.05939247913275261,8980.613502391487,452,27784467,1,1
2021-08,2021,8,0.08301268115179318,0.07151615483829121,-0.22883854759553576,0.11545179678572358,12451.579526495463,29.20984556672783,0.6213674151906246,3.3138118019905014,0.05608408077162383,7798.169005978123,467,27051545,1,1
2021-09,2021,9,0.0821855176083532,0.06920250179489816,-0.21921309709088935,0.11276745582760117,14374.992131888379,19.243762981316163,3.1349750382521946,1.7074740683960885,0.058626699389091076,11090.189634905164,458,28139271,1,1
2021-10,2021,10,0.07791135376732664,0.07298838286179321,-0.22350689121415246,0.10845680470896517,12466.273464944039,9.063823503530271,2.085585883240646,1.7346141122601153,0.06859767173082683,5559.267064491497,469,26215937,1,1
2021-11,2021,11,0.08462845073678653,0.07089762582639607,-0.21371061959787743,0.10911154617137651,16766.01674178988,1.080276508261429,7.019056107650556,0.8368929203256952,0.08420092798935558,0.0,424,25434829,1,1
2021-12,2021,12,0.08802925824583614,0.06634500631206214,-0.20395313643018725,0.09277880600448153,15870.9108038502,-0.8813868062103896,12.297527672005304,1.253815904424325,0.12802151555230465,0.0,420,18149632,1,1
2022-01,2022,1,0.0970587033916615,0.063429517762384,-0.11787973003116174,0.046491071386191476,18868.039482534452,-3.408457229270878,14.07451576339708,1.175837021634425,0.1787192945020516,0.0,408,10298558,1,0
2022-02,2022,2,0.08290010219851633,0.05934038588755573,-0.1759056243720015,0.08818901473927408,22237.641492269395,0.5260548478750717,12.878798016922397,1.260121951724383,0.2098583371903099,0.0,413,22300821,1,0
2022-03,2022,3,0.08235171857768962,0.0609504743464903,-0.17624520910120853,0.09048930755278571,18063.97280819006,2.180602437096813,22.019191131083474,0.43562197528668445,0.1540313146058686,0.0,424,19842914,1,0
2022-04,2022,4,0.08692954526186492,0.067602703162938,-0.22341775174780512,0.11848172376816887,16911.129734002578,16.978005027623478,9.706363967530267,1.800976884045926,0.0890341713734027,0.0,441,26265464,1,0
2022-05,2022,5,0.10268191074248868,0.08190992157888705,-0.2171045398406367,0.10190166433663743,15764.161904907136,20.332839308823107,25.454516365992934,0.7961077947957447,0.09803042312339044,0.0,482,27550886,1,0
2022-06,2022,6,0.09467613141210295,0.07460273219772419,-0.22346107493409745,0.11128848866375368,14068.330673822631,27.83618154548704,1.3122512862858444,1.9989685160102724,0.061638231624071324,0.0,445,27788038,1,0
2022-07,2022,7,0.08675407692096684,0.06927097166578881,-0.2290656284296225,0.11789780164622841,12208.290669269352,29.094977473203766,5.218758608651022,2.4859021684621303,0.06207554171238846,0.0,453,27393112,1,0
2022-08,2022,8,0.0897861900804427,0.07371359312013459,-0.22576010226632112,0.11038491482973749,11208.072324187293,26.931135635204786,1.9244077840758838,4.153575549990166,0.059234834072477247,0.0,455,27415625,1,0
2022-09,2022,9,0.08983551838899465,0.07615497071682265,-0.21839955283867668,0.10258115079488131,11469.135035973559,21.230340906642486,3.3281250226838526,1.9894052312686508,0.06240276268977866,0.0,466,28412084,1,0
2022-10,2022,10,0.08707506051451534,0.07334965456390233,-0.21193265135850978,0.10012039048296463,11618.027123705298,11.394153124422262,8.86803237597631,1.3307493707266809,0.07205669977942737,0.0,470,28221480,1,0
2022-11,2022,11,0.09536077782057781,0.06891185169325435,-0.2275845561811687,0.11315127727849572,14019.181486173908,3.1140647094617915,23.507654342219436,0.4687980420171408,0.16678193066530664,0.0,445,22526466,1,0
2022-12,2022,12,0.09128388893791956,0.07073275756435882,-0.1850138128056249,0.0830084207841558,23039.616418179532,-6.405714904927177,6.19611575489814,1.6734006428030586,0.14483732188234158,0.0,438,25470317,1,0
2023-01,2023,1,0.09328950132200556,0.06991772539960013,-0.2084956595333971,0.10149258706885457,20267.02605459994,-5.9802811607669275,8.62911531839732,1.3796015163809616,0.19418489367594455,0.0,472,28009506,1,0
2023-02,2023,2,0.0870058504642189,0.0632283048692982,-0.17491335239979347,0.08560839812145656,27789.167895434537,-1.906374705018497,16.543864406920175,0.47285315265928485,0.20556110127617444,0.0,414,25689258,1,0
2023-03,2023,3,0.07639742256540989,0.05965425219710713,-0.2038634275658174,0.11080022752572843,20186.31012042843,8.729601830364393,9.961959929713455,2.6547011448648163,0.13068146691675067,0.0,435,27910622,1,0
2023-04,2023,4,0.08882239282949958,0.07076821588004484,-0.21683435741202492,0.10741206494252674,13894.630230887447,15.087944612633327,11.3793778789037,1.989284909817297,0.08474717333194107,0.0,440,26852386,1,0
2023-05,2023,5,0.0928565381418893,0.07306502844694239,-0.21770728732669317,0.10826457985942466,16576.30466885479,21.411127490938412,30.416893711390433,2.517912521957519,0.09819708079565746,0.0,476,27105327,1,0
2023-06,2023,6,0.095496742923519,0.0753689606836005,-0.22373793424711644,0.10899283365616083,13251.367716587627,27.5079369550133,1.9510612180401723,1.8988481478146342,0.06251160146533358,0.0,445,27004980,1,0
2023-07,2023,7,0.0837576796187966,0.06730342614659225,-0.22375679834166418,0.11411025274732416,12924.053147451206,30.449195984650554,4.147289155787583,1.7832195479343524,0.0628124777279655,0.0,448,27535632,1,0
2023-08,2023,8,0.08476356820650445,0.06806115065243437,-0.2269538613052507,0.11459962380980558,11229.457579906211,27.375574938802885,9.591158231990518,1.7295514766190125,0.06556150648555875,0.0,446,28076801,1,0
2023-09,2023,9,0.09278897795427861,0.07303069637529362,-0.21946783254624944,0.10577298009267512,13713.733525728303,19.081338709588703,14.206039934367878,1.6291316415360853,0.09057211400555731,0.0,460,27757020,1,0
2023-10,2023,10,0.09975473591840016,0.07442073646552406,-0.21082457869857407,0.09830705763907065,19958.324308657615,11.947757281413677,23.44979688924827,0.7893792555750209,0.12460305661886949,0.0,464,28776186,1,0
2023-11,2023,11,0.09636956260087853,0.07063505826719262,-0.20888263578750615,0.09948500324206538,25564.045909171575,7.599649169287505,13.980026869550263,1.2181615850845249,0.13109223042546164,0.0,436,27574699,1,0
2023-12,2023,12,0.09919472995621528,0.06725922152055863,-0.1940589377649213,0.08629763555366067,16633.584245272326,-1.4540029640403003,21.232365261507187,1.0857614762733516,0.15432263752232775,0.0,441,19771926,1,0
2024-01,2024,1,0.0818995643874172,0.056569868771369304,-0.13568339754929526,0.06438663942832336,29214.58066777462,-4.237337429045973,15.812786358706592,0.5601139596733996,0.1989381151590189,0.0,471,21199273,1,0
2024-02,2024,2,0.08030537495033563,0.06061217608694063,-0.1657145429676543,0.08174618100991163,20203.50218895734,-2.788419138641633,6.703870247821826,1.7027961673494667,0.19914841699087085,0.0,420,23985832,1,0
2024-03,2024,3,0.08662960263999013,0.06350197202398328,-0.19781426104269803,0.09889264617079889,15061.196534738177,3.76657437454254,27.772475278271322,1.0537926069602361,0.17444709137923317,0.0,485,27249989,1,0
2024-04,2024,4,0.10751969602764798,0.08042018014243416,-0.2275136023617321,0.10676894638978295,12499.134888452429,16.37218156861529,4.595374882590041,1.7291411825856293,0.09624721531630129,0.0,426,26756143,1,0
2024-05,2024,5,0.10457541797645234,0.07937737229581664,-0.21702791497200186,0.10000874413961046,15045.893336064153,18.719506472036826,35.80174871347082,0.865241291990667,0.10734613250977153,0.0,451,28335289,1,0
2024-06,2024,6,0.09254545801348353,0.07374752363998373,-0.2265683831699866,0.11055611175509894,12041.53893835616,28.49576009203587,3.731908752512079,1.4208091578947306,0.06473104965930479,0.0,453,26273465,1,0
2024-07,2024,7,0.08878367471478796,0.07076461793848701,-0.23175610857358855,0.11648159124581701,12885.768165766629,28.213699186897102,8.027125929538544,2.3715452668006898,0.06882352344917202,0.0,463,26950572,1,0
2024-08,2024,8,0.09612787471745263,0.07601738659886016,-0.2345605659772553,0.1132306405111091,11631.990815007804,27.278734813708514,2.731797741989869,1.8195571471253245,0.06182222544905574,0.0,474,27313934,1,0
2024-09,2024,9,0.09576987235578513,0.07737406080942989,-0.21843053041712032,0.10143470828240994,12009.081669933377,18.79678129198379,5.077303641007162,4.553088475603064,0.06498950176916346,0.0,450,28730374,1,0
2024-10,2024,10,0.08698298910710921,0.06935842339784117,-0.22155563734783398,0.1080884036436263,15161.30638748313,11.40281007808587,19.56347891026545,0.6678833284153508,0.09585689251035386,0.0,452,27734529,1,0
2024-11,2024,11,0.0967902620446329,0.07134113593788179,-0.22739975619045658,0.1083891692201729,19129.679064771335,3.091170076864529,13.241565835024334,0.4098493319506404,0.1586039675948168,0.0,447,28314817,1,0
2024-12,2024,12,0.09692404937534078,0.0690659397737758,-0.1767580877115504,0.07654359909161841,23967.5445713707,-3.2870581907307703,12.310020413685134,0.8614888271702114,0.16259962892811194,0.0,545,24869606,1,0
2025-01,2025,1,0.08139291414884674,0.059140846680126105,-0.13205693679608874,0.05858535365213614,28451.48884147471,-2.850325433213822,12.813996931270452,0.6758225175444352,0.19780960094756264,0.0,437,17642315,1,0
2025-02,2025,2,0.08454218125980957,0.06257266046028408,-0.16973042557071652,0.08166512164739281,19416.935399873368,-2.763423737731001,18.24018090736038,1.772838832709118,0.18864124828238898,0.0,411,19090342,1,0
2025-03,2025,3,0.09002030669621891,0.06340800734281823,-0.2073965253893557,0.10448115855714243,24378.96434101069,5.385355597194277,18.046571910344237,0.8633074811734581,0.1844217837917855,0.0,535,27935823,1,0
2025-04,2025,4,0.112576314723685,0.0845610969116466,-0.2414660053560253,0.11106523622981997,12298.277673269993,17.16305506594946,11.473695187546568,1.1668941851768497,0.0896394784095916,0.0,571,26693083,1,0
2025-05,2025,5,0.10474660563986041,0.07852131315522229,-0.24125412093029902,0.11716621234113733,11955.792154346058,23.665958836528176,7.807701727877951,1.903119117258783,0.07054406362064802,0.0,553,26598435,1,0
2025-06,2025,6,0.09791570918977086,0.07484580345722452,-0.23934224521269776,0.12059620656918019,13567.624126323237,26.53909200134673,15.240066489781272,1.723714616725919,0.07502886700682711,0.0,585,26576913,1,0
2025-07,2025,7,0.09104723658031343,0.07139407841564949,-0.23557550564205912,0.11880643582132383,11441.857257788959,29.99595424251702,2.1082612118147153,2.3829496451082113,0.06008491944943624,0.0,578,27833019,1,0
2025-08,2025,8,0.09302610740528007,0.07434002657953781,-0.23459335570239181,0.11542625315183187,11023.85676471897,27.345444983004025,1.7185698362342692,1.8879910696964248,0.05922126139734272,0.0,558,28238677,1,0
2025-09,2025,9,0.09148227125872786,0.07192473439484713,-0.24139887749489575,0.12110898824097151,10334.49147951941,19.750380030946957,6.578195623026805,2.246119007965085,0.06568656436830911,0.0,483,27193243,1,0
2025-10,2025,10,0.09074802321197013,0.0725948705676708,-0.23221734386660492,0.11381168933458283,10568.49826549279,12.27252636590655,4.336187289999859,2.686052396304395,0.07021216990725887,0.0,574,28653935,1,0
2025-11,2025,11,0.09022920864511437,0.06717727209901583,-0.24383532149932333,0.12250782413369192,11265.67621214951,5.730906506659515,2.1685293515447412,0.939828997213557,0.08037665370542312,0.0,529,26919885,1,0
